Entity,Code,Year,Upper bound (%),Lower bound (%),Estimated prevalence (%)
Belgium,BEL,1992,32.700001,29,30.799999
Belgium,BEL,1993,32.900002,29.200001,31
Belgium,BEL,1994,33.099998,29.1,31.1
Belgium,BEL,1995,33,28.9,30.9
Belgium,BEL,1996,32.599998,28.6,30.700001
Belgium,BEL,1997,31.9,28.1,30
Belgium,BEL,1998,31,27.5,29.299999
Belgium,BEL,1999,30,26.799999,28.4
Belgium,BEL,2000,28.700001,25.799999,27.200001
Belgium,BEL,2001,27.700001,24.9,26.299999
Belgium,BEL,2002,27.200001,24.5,25.9
Belgium,BEL,2003,26.700001,24,25.4
Belgium,BEL,2004,26.5,23.700001,25.1
Belgium,BEL,2005,26.700001,23.6,25
Belgium,BEL,2006,27,23.5,25.200001
Belgium,BEL,2007,27.299999,23.6,25.4
Belgium,BEL,2008,27.799999,23.700001,25.700001
Belgium,BEL,2009,28.200001,23.799999,26
Belgium,BEL,2010,28.5,23.6,26.1
Belgium,BEL,2011,28.700001,23.5,26.1
Belgium,BEL,2012,28.9,23.5,26.1
Belize,BLZ,1980,13,9.1999998,11.1
Belize,BLZ,1981,12.8,9.1000004,10.9
Belize,BLZ,1982,12.7,9,10.8
Belize,BLZ,1983,12.6,8.8999996,10.7
Belize,BLZ,1984,12.5,8.8000002,10.5
Belize,BLZ,1985,12.4,8.6999998,10.4
Belize,BLZ,1986,12.3,8.6000004,10.3
Belize,BLZ,1987,12.3,8.5,10.2
Belize,BLZ,1988,12.2,8.3999996,10.1
Belize,BLZ,1989,12,8.3000002,10
Belize,BLZ,1990,11.9,8.3000002,9.8999996
Belize,BLZ,1991,11.6,8.1999998,9.8999996
Belize,BLZ,1992,11.6,8.1999998,9.8000002
Belize,BLZ,1993,11.5,8.1000004,9.8000002
Belize,BLZ,1994,11.5,8.1000004,9.6999998
Belize,BLZ,1995,11.4,8.1000004,9.6999998
Belize,BLZ,1996,11.3,8.1000004,9.6000004
Belize,BLZ,1997,11.2,8.1000004,9.5
Belize,BLZ,1998,11,8,9.3999996
Belize,BLZ,1999,10.7,8,9.3000002
Belize,BLZ,2000,10.5,8,9.1999998
Belize,BLZ,2001,10.3,8,9.1000004
Belize,BLZ,2002,10,8,9
Belize,BLZ,2003,9.8000002,8,8.8999996
Belize,BLZ,2004,9.6999998,7.8000002,8.6999998
Belize,BLZ,2005,9.5,7.6999998,8.6000004
Belize,BLZ,2006,9.6000004,7.5999999,8.5
Belize,BLZ,2007,9.6999998,7.5,8.5
Belize,BLZ,2008,9.8000002,7.4000001,8.6000004
Belize,BLZ,2009,10,7.4000001,8.6000004
Belize,BLZ,2010,10.2,7.4000001,8.6999998
Belize,BLZ,2011,10.4,7.4000001,8.8000002
Belize,BLZ,2012,10.5,7.4000001,8.8999996
Benin,BEN,1980,11.9,7.5,9.3999996
Benin,BEN,1981,11.8,7.3000002,9.3000002
Benin,BEN,1982,11.6,7.1999998,9.1000004
Benin,BEN,1983,11.6,7.0999999,9
Benin,BEN,1984,11.4,6.9000001,8.8999996
Benin,BEN,1985,11.4,6.9000001,8.8000002
Benin,BEN,1986,11.2,6.8000002,8.6999998
Benin,BEN,1987,11.1,6.8000002,8.6999998
Benin,BEN,1988,11.2,6.8000002,8.6999998
Benin,BEN,1989,11.2,6.8000002,8.6999998
Benin,BEN,1990,11.2,6.8000002,8.6999998
Benin,BEN,1991,11.1,6.8000002,8.6999998
Benin,BEN,1992,11.2,6.8000002,8.6999998
Benin,BEN,1993,11.2,6.8000002,8.6999998
Benin,BEN,1994,11.3,6.8000002,8.6999998
Benin,BEN,1995,11.2,6.8000002,8.6999998
Benin,BEN,1996,11.3,6.8000002,8.6999998
Benin,BEN,1997,11.2,6.6999998,8.6000004
Benin,BEN,1998,11.1,6.5999999,8.5
Benin,BEN,1999,10.9,6.5,8.3999996
Benin,BEN,2000,10.8,6.5,8.3000002
Benin,BEN,2001,10.8,6.4000001,8.3000002
Benin,BEN,2002,10.6,6.4000001,8.1999998
Benin,BEN,2003,10.4,6.3000002,8.1000004
Benin,BEN,2004,10.2,6.1999998,8
Benin,BEN,2005,10.2,6.0999999,7.9000001
Benin,BEN,2006,10.1,6,7.8000002
Benin,BEN,2007,10.1,6,7.6999998
Benin,BEN,2008,10,5.9000001,7.6999998
Benin,BEN,2009,10,5.8000002,7.6999998
Benin,BEN,2010,10,5.8000002,7.6999998
Benin,BEN,2011,9.8999996,5.9000001,7.6999998
Benin,BEN,2012,9.8000002,5.8000002,7.6999998
Bhutan,BTN,1980,14.5,10,12
Bhutan,BTN,1981,14.5,10,12
Bhutan,BTN,1982,14.3,9.8999996,11.9
Bhutan,BTN,1983,14.2,9.8999996,11.8
Bhutan,BTN,1984,14.1,9.8000002,11.8
Bhutan,BTN,1985,14,9.6999998,11.7
Bhutan,BTN,1986,13.7,9.6000004,11.6
Bhutan,BTN,1987,13.6,9.5,11.4
Bhutan,BTN,1988,13.5,9.3999996,11.3
Bhutan,BTN,1989,13.3,9.3000002,11.2
Bhutan,BTN,1990,13.2,9.1999998,11.1
Bhutan,BTN,1991,13.1,9.1000004,11.1
Bhutan,BTN,1992,13,9,11
Bhutan,BTN,1993,12.9,9,10.9
Bhutan,BTN,1994,12.8,8.8999996,10.8
Bhutan,BTN,1995,12.7,8.6999998,10.7
Bhutan,BTN,1996,12.6,8.6999998,10.6
Bhutan,BTN,1997,12.5,8.6000004,10.5
Bhutan,BTN,1998,12.4,8.6000004,10.4
Bhutan,BTN,1999,12.3,8.6000004,10.4
Bhutan,BTN,2000,12.3,8.6000004,10.4
Bhutan,BTN,2001,12.4,8.6000004,10.4
Bhutan,BTN,2002,12.5,8.6999998,10.5
Bhutan,BTN,2003,12.6,8.6999998,10.6
Bhutan,BTN,2004,12.9,8.8999996,10.7
Bhutan,BTN,2005,13.1,8.8999996,10.8
Bhutan,BTN,2006,13.2,8.8999996,10.9
Bhutan,BTN,2007,13.2,8.8999996,10.9
Bhutan,BTN,2008,13.2,8.8999996,11
Bhutan,BTN,2009,13.1,9,11
Bhutan,BTN,2010,13.2,9,11
Bhutan,BTN,2011,13.2,9.1000004,11
Bhutan,BTN,2012,13.3,9,11
Bolivia,BOL,1980,37.900002,28.9,33.299999
Bolivia,BOL,1981,37.900002,28.9,33.299999
Bolivia,BOL,1982,38.200001,28.9,33.299999
Bolivia,BOL,1983,38.099998,29.1,33.299999
Bolivia,BOL,1984,38.400002,29.200001,33.400002
Bolivia,BOL,1985,38.5,29.4,33.400002
Bolivia,BOL,1986,38.400002,29.4,33.400002
Bolivia,BOL,1987,38.700001,29.299999,33.400002
Bolivia,BOL,1988,38.5,29.299999,33.5
Bolivia,BOL,1989,38.5,29.200001,33.599998
Bolivia,BOL,1990,38.400002,29.5,33.700001
Bolivia,BOL,1991,38.200001,29.6,33.900002
Bolivia,BOL,1992,38.299999,29.799999,34.099998
Bolivia,BOL,1993,38.700001,30.1,34.400002
Bolivia,BOL,1994,38.799999,30.5,34.700001
Bolivia,BOL,1995,39,31,35
Bolivia,BOL,1996,39.5,31.299999,35.299999
Bolivia,BOL,1997,38.599998,30.9,34.599998
Bolivia,BOL,1998,37.900002,30.6,34.200001
Bolivia,BOL,1999,37.599998,30.5,34
Bolivia,BOL,2000,37.400002,30.5,33.799999
Bolivia,BOL,2001,36.900002,30.6,33.5
Bolivia,BOL,2002,36.200001,30.4,33.200001
Bolivia,BOL,2003,35.299999,30.200001,32.700001
Bolivia,BOL,2004,34.299999,29.6,32
Bolivia,BOL,2005,32.200001,28,30.1
Bolivia,BOL,2006,30.200001,26.299999,28.299999
Bolivia,BOL,2007,28.5,24.6,26.6
Bolivia,BOL,2008,27.200001,23.299999,25.200001
Bolivia,BOL,2009,26.799999,22.700001,24.700001
Bolivia,BOL,2010,26.799999,22.200001,24.5
Bolivia,BOL,2011,26.9,21.9,24.4
Bolivia,BOL,2012,27.200001,21.799999,24.4
Bosnia and Herzegovina,BIH,1980,40.5,32.400002,36.299999
Bosnia and Herzegovina,BIH,1981,41.099998,32.900002,36.700001
Bosnia and Herzegovina,BIH,1982,41.299999,33.200001,37.099998
Bosnia and Herzegovina,BIH,1983,41.599998,33.599998,37.5
Bosnia and Herzegovina,BIH,1984,42,33.700001,37.799999
Bosnia and Herzegovina,BIH,1985,42.299999,33.900002,38.099998
Bosnia and Herzegovina,BIH,1986,42.799999,34.099998,38.299999
Bosnia and Herzegovina,BIH,1987,43,34.200001,38.599998
Bosnia and Herzegovina,BIH,1988,43.200001,34.200001,38.700001
Bosnia and Herzegovina,BIH,1989,43.200001,34.299999,38.700001
Bosnia and Herzegovina,BIH,1990,43.099998,34.400002,38.599998
Bosnia and Herzegovina,BIH,1991,42.599998,34.099998,38.400002
Bosnia and Herzegovina,BIH,1992,42.299999,33.700001,38
Bosnia and Herzegovina,BIH,1993,41.799999,33.5,37.599998
Bosnia and Herzegovina,BIH,1994,41.200001,33.400002,37.200001
Bosnia and Herzegovina,BIH,1995,40.599998,33.299999,36.900002
Bosnia and Herzegovina,BIH,1996,40.5,33.5,36.900002
Bosnia and Herzegovina,BIH,1997,40.299999,33.599998,37
Bosnia and Herzegovina,BIH,1998,39.900002,33.799999,36.900002
Bosnia and Herzegovina,BIH,1999,39.400002,34,36.700001
Bosnia and Herzegovina,BIH,2000,38.799999,34.099998,36.299999
Bosnia and Herzegovina,BIH,2001,37.900002,34,35.900002
Bosnia and Herzegovina,BIH,2002,37.200001,33.700001,35.400002
Bosnia and Herzegovina,BIH,2003,36.5,32.799999,34.599998
Bosnia and Herzegovina,BIH,2004,36.099998,32.099998,34
Bosnia and Herzegovina,BIH,2005,35.700001,31.4,33.5
Bosnia and Herzegovina,BIH,2006,35.400002,30.799999,33.099998
Bosnia and Herzegovina,BIH,2007,35.099998,30.1,32.700001
Bosnia and Herzegovina,BIH,2008,35,29.799999,32.299999
Bosnia and Herzegovina,BIH,2009,34.599998,29.299999,32
Bosnia and Herzegovina,BIH,2010,34.200001,29.1,31.700001
Bosnia and Herzegovina,BIH,2011,33.799999,28.9,31.4
Bosnia and Herzegovina,BIH,2012,33.799999,28.700001,31.200001
Botswana,BWA,1980,18.1,13.1,15.5
Botswana,BWA,1981,18.1,13,15.4
Botswana,BWA,1982,17.9,12.7,15.2
Botswana,BWA,1983,17.9,12.6,15.1
Botswana,BWA,1984,17.700001,12.6,15
Botswana,BWA,1985,17.5,12.5,14.9
Botswana,BWA,1986,17.4,12.5,14.8
Botswana,BWA,1987,17.200001,12.4,14.7
Botswana,BWA,1988,17,12.2,14.5
Botswana,BWA,1989,16.799999,12.1,14.3
Botswana,BWA,1990,16.700001,12,14.2
Botswana,BWA,1991,16.5,11.9,14.1
Botswana,BWA,1992,16.299999,11.8,14
Botswana,BWA,1993,16.1,11.7,13.9
Botswana,BWA,1994,16.200001,11.7,13.9
Botswana,BWA,1995,16.200001,11.6,13.8
Botswana,BWA,1996,16.1,11.5,13.7
Botswana,BWA,1997,16.1,11.4,13.7
Botswana,BWA,1998,16.1,11.4,13.6
Botswana,BWA,1999,16.1,11.3,13.5
Botswana,BWA,2000,16,11.2,13.4
Botswana,BWA,2001,15.8,11.1,13.3
Botswana,BWA,2002,15.7,11.1,13.3
Botswana,BWA,2003,15.7,11,13.3
Botswana,BWA,2004,15.7,11,13.2
Botswana,BWA,2005,15.7,11.1,13.3
Botswana,BWA,2006,15.7,11.2,13.3
Botswana,BWA,2007,15.7,11.2,13.4
Botswana,BWA,2008,15.9,11.3,13.5
Botswana,BWA,2009,16,11.3,13.5
Botswana,BWA,2010,16.1,11.3,13.5
Botswana,BWA,2011,16.1,11.2,13.5
Botswana,BWA,2012,16.1,11.2,13.5
Brazil,BRA,1980,23.4,16.799999,19.799999
Brazil,BRA,1981,22.6,16.299999,19.299999
Brazil,BRA,1982,22.200001,16.1,19
Brazil,BRA,1983,22.4,16.1,19
Brazil,BRA,1984,22.4,16.200001,19
Brazil,BRA,1985,22.299999,16,18.9
Brazil,BRA,1986,21.6,15.7,18.5
Brazil,BRA,1987,21.1,15.4,18.200001
Brazil,BRA,1988,20.9,15.4,18
Brazil,BRA,1989,20.799999,15.1,17.799999
Brazil,BRA,1990,20.9,15.2,17.799999
Brazil,BRA,1991,20.799999,15.1,17.799999
Brazil,BRA,1992,21,15.2,17.9
Brazil,BRA,1993,20.9,15.3,17.9
Brazil,BRA,1994,20.799999,15.2,17.799999
Brazil,BRA,1995,20.700001,15.1,17.6
Brazil,BRA,1996,20.5,14.9,17.5
Brazil,BRA,1997,20,14.6,17.200001
Brazil,BRA,1998,19.6,14.6,16.9
Brazil,BRA,1999,19.5,14.6,16.799999
Brazil,BRA,2000,19,14.5,16.6
Brazil,BRA,2001,18.6,14.4,16.5
Brazil,BRA,2002,18.299999,14.4,16.299999
Brazil,BRA,2003,18,14.4,16.200001
Brazil,BRA,2004,17.6,14.2,15.9
Brazil,BRA,2005,17.200001,14.1,15.6
Brazil,BRA,2006,16.700001,14,15.3
Brazil,BRA,2007,16.200001,13.8,14.9
Brazil,BRA,2008,15.8,13.6,14.6
Brazil,BRA,2009,15.6,13.4,14.4
Brazil,BRA,2010,15.5,13.1,14.2
Brazil,BRA,2011,15.4,12.8,14
Brazil,BRA,2012,15.4,12.4,13.8
Brunei,BRN,1980,14.4,9.3000002,11.6
Brunei,BRN,1981,14.4,9.3000002,11.6
Brunei,BRN,1982,14.4,9.3999996,11.7
Brunei,BRN,1983,14.3,9.5,11.7
Brunei,BRN,1984,14.1,9.6000004,11.7
Brunei,BRN,1985,14.2,9.6000004,11.8
Brunei,BRN,1986,14.4,9.6999998,11.9
Brunei,BRN,1987,14.4,9.8000002,12
Brunei,BRN,1988,14.5,10,12.1
Brunei,BRN,1989,14.8,9.8999996,12.2
Brunei,BRN,1990,14.9,10,12.3
Brunei,BRN,1991,14.9,10,12.3
Brunei,BRN,1992,14.9,10,12.3
Brunei,BRN,1993,14.8,9.8999996,12.3
Brunei,BRN,1994,14.7,10,12.2
Brunei,BRN,1995,14.7,9.8999996,12.2
Brunei,BRN,1996,14.7,9.8999996,12.1
Brunei,BRN,1997,14.6,9.8999996,12.1
Brunei,BRN,1998,14.6,10.1,12.1
Brunei,BRN,1999,14.7,10.1,12.1
Brunei,BRN,2000,14.5,10,12.1
Brunei,BRN,2001,14.4,10.1,12
Brunei,BRN,2002,14.3,10,12
Brunei,BRN,2003,14.2,9.8999996,11.9
Brunei,BRN,2004,14.1,9.8999996,11.8
Brunei,BRN,2005,14,9.8000002,11.7
Brunei,BRN,2006,14,9.8000002,11.7
Brunei,BRN,2007,13.9,9.8000002,11.6
Brunei,BRN,2008,13.7,9.8000002,11.6
Brunei,BRN,2009,13.7,9.6999998,11.6
Brunei,BRN,2010,13.6,9.6999998,11.5
Brunei,BRN,2011,13.6,9.6000004,11.5
Brunei,BRN,2012,13.6,9.6000004,11.5
Bulgaria,BGR,1980,32.799999,25.700001,29.1
Bulgaria,BGR,1981,32.700001,25.799999,29.200001
Bulgaria,BGR,1982,32.799999,26,29.299999
Bulgaria,BGR,1983,32.799999,26.1,29.4
Bulgaria,BGR,1984,32.900002,26.1,29.299999
Bulgaria,BGR,1985,32.700001,26.1,29.200001
Bulgaria,BGR,1986,32.299999,25.9,29.1
Bulgaria,BGR,1987,32.099998,25.6,28.9
Bulgaria,BGR,1988,31.799999,25.6,28.700001
Bulgaria,BGR,1989,31.700001,25.5,28.5
Bulgaria,BGR,1990,31.5,25.4,28.4
Bulgaria,BGR,1991,31.299999,25.4,28.299999
Bulgaria,BGR,1992,31.4,25.5,28.299999
Bulgaria,BGR,1993,31.299999,25.6,28.299999
Bulgaria,BGR,1994,31.299999,26,28.5
Bulgaria,BGR,1995,31.299999,26.299999,28.799999
Bulgaria,BGR,1996,31.6,26.9,29.200001
Bulgaria,BGR,1997,32.5,27.9,30.1
Bulgaria,BGR,1998,33.700001,29.1,31.4
Bulgaria,BGR,1999,35.099998,30.5,32.799999
Bulgaria,BGR,2000,36.599998,31.9,34.299999
Bulgaria,BGR,2001,37.900002,33.099998,35.599998
Bulgaria,BGR,2002,39.200001,34.299999,36.700001
Bulgaria,BGR,2003,40.099998,35.200001,37.700001
Bulgaria,BGR,2004,40.5,35.900002,38.200001
Bulgaria,BGR,2005,40.599998,36.200001,38.400002
Bulgaria,BGR,2006,40.299999,36,38.099998
Bulgaria,BGR,2007,39.700001,35.5,37.599998
Bulgaria,BGR,2008,39.299999,34.900002,36.900002
Bulgaria,BGR,2009,38.599998,34,36.200001
Bulgaria,BGR,2010,37.400002,32.700001,34.900002
Bulgaria,BGR,2011,36.299999,31.200001,33.599998
Bulgaria,BGR,2012,35.099998,29.6,32.299999
Burkina Faso,BFA,1980,14.9,10.7,12.7
Burkina Faso,BFA,1981,14.8,10.7,12.7
Burkina Faso,BFA,1982,14.9,10.5,12.7
Burkina Faso,BFA,1983,14.9,10.5,12.7
Burkina Faso,BFA,1984,14.9,10.4,12.6
Burkina Faso,BFA,1985,14.8,10.5,12.6
Burkina Faso,BFA,1986,14.8,10.5,12.6
Burkina Faso,BFA,1987,14.8,10.6,12.6
Burkina Faso,BFA,1988,14.8,10.7,12.6
Burkina Faso,BFA,1989,14.9,10.6,12.6
Burkina Faso,BFA,1990,14.9,10.7,12.6
Burkina Faso,BFA,1991,14.8,10.6,12.5
Burkina Faso,BFA,1992,14.7,10.7,12.5
Burkina Faso,BFA,1993,14.7,10.7,12.5
Burkina Faso,BFA,1994,14.7,10.7,12.5
Burkina Faso,BFA,1995,14.6,10.6,12.5
Burkina Faso,BFA,1996,14.5,10.7,12.5
Burkina Faso,BFA,1997,14.4,10.6,12.4
Burkina Faso,BFA,1998,14.1,10.6,12.3
Burkina Faso,BFA,1999,13.9,10.5,12.1
Burkina Faso,BFA,2000,13.6,10.5,12
Burkina Faso,BFA,2001,13.4,10.4,11.8
Burkina Faso,BFA,2002,13.1,10.3,11.7
Burkina Faso,BFA,2003,12.9,10.2,11.5
Burkina Faso,BFA,2004,12.6,9.8999996,11.2
Burkina Faso,BFA,2005,12.3,9.6000004,11
Burkina Faso,BFA,2006,12.1,9.3999996,10.8
Burkina Faso,BFA,2007,12,9.3000002,10.6
Burkina Faso,BFA,2008,12,9.3000002,10.6
Burkina Faso,BFA,2009,11.9,9.1999998,10.5
Burkina Faso,BFA,2010,11.8,9.1999998,10.5
Burkina Faso,BFA,2011,11.8,9.1999998,10.5
Burkina Faso,BFA,2012,11.8,9.3000002,10.5
Burundi,BDI,1980,16.799999,12.5,14.5
Burundi,BDI,1981,16.799999,12.4,14.4
Burundi,BDI,1982,16.700001,12.3,14.3
Burundi,BDI,1983,16.6,12.2,14.3
Burundi,BDI,1984,16.6,12.1,14.2
Burundi,BDI,1985,16.5,12.1,14.1
Burundi,BDI,1986,16.299999,12,14.1
Burundi,BDI,1987,16.299999,12,14.1
Burundi,BDI,1988,16.299999,12,14.1
Burundi,BDI,1989,16.200001,12,14
Burundi,BDI,1990,16.200001,12,14
Burundi,BDI,1991,16.200001,11.9,13.9
Burundi,BDI,1992,16,11.8,13.8
Burundi,BDI,1993,16,11.7,13.7
Burundi,BDI,1994,15.8,11.7,13.5
Burundi,BDI,1995,15.7,11.5,13.4
Burundi,BDI,1996,15.4,11.3,13.2
Burundi,BDI,1997,15.2,11.1,13
Burundi,BDI,1998,15.1,11,12.9
Burundi,BDI,1999,14.9,10.8,12.7
Burundi,BDI,2000,14.8,10.8,12.6
Burundi,BDI,2001,14.6,10.6,12.5
Burundi,BDI,2002,14.5,10.5,12.5
Burundi,BDI,2003,14.4,10.4,12.4
Burundi,BDI,2004,14.3,10.4,12.4
Burundi,BDI,2005,14.4,10.6,12.5
Burundi,BDI,2006,14.7,10.7,12.6
Burundi,BDI,2007,14.8,10.8,12.7
Burundi,BDI,2008,14.9,11,12.8
Burundi,BDI,2009,15,11,13.1
Burundi,BDI,2010,15.3,11.3,13.3
Burundi,BDI,2011,15.6,11.5,13.6
Burundi,BDI,2012,15.9,11.7,13.9
Cambodia,KHM,1980,25,20.200001,22.6
Cambodia,KHM,1981,24.9,20,22.5
Cambodia,KHM,1982,24.700001,20,22.5
Cambodia,KHM,1983,24.799999,20,22.5
Cambodia,KHM,1984,24.799999,20.200001,22.5
Cambodia,KHM,1985,24.799999,20.1,22.5
Cambodia,KHM,1986,24.9,20.1,22.5
Cambodia,KHM,1987,24.9,20.1,22.5
Cambodia,KHM,1988,25,20.1,22.5
Cambodia,KHM,1989,25,20.1,22.6
Cambodia,KHM,1990,25.299999,20.200001,22.799999
Cambodia,KHM,1991,25.6,20.5,23.1
Cambodia,KHM,1992,26.1,21,23.5
Cambodia,KHM,1993,26.299999,21.4,23.799999
Cambodia,KHM,1994,26.4,21.6,24
Cambodia,KHM,1995,26.299999,21.6,23.9
Cambodia,KHM,1996,25.9,21.5,23.700001
Cambodia,KHM,1997,25.1,21,23.200001
Cambodia,KHM,1998,24.4,20.6,22.6
Cambodia,KHM,1999,23.700001,20.299999,22.1
Cambodia,KHM,2000,23.200001,20.200001,21.700001
Cambodia,KHM,2001,22.6,20.1,21.4
Cambodia,KHM,2002,22.200001,20,21.200001
Cambodia,KHM,2003,21.799999,20,21
Cambodia,KHM,2004,21.6,19.9,20.700001
Cambodia,KHM,2005,21.299999,19.5,20.5
Cambodia,KHM,2006,21.200001,19.200001,20.200001
Cambodia,KHM,2007,21,18.799999,19.9
Cambodia,KHM,2008,20.799999,18.5,19.700001
Cambodia,KHM,2009,20.6,18.299999,19.4
Cambodia,KHM,2010,20.5,18.1,19.299999
Cambodia,KHM,2011,20.6,18,19.299999
Cambodia,KHM,2012,20.9,18.1,19.5
Cameroon,CMR,1980,10,6.9000001,8.3000002
Cameroon,CMR,1981,10,6.9000001,8.3000002
Cameroon,CMR,1982,10,6.9000001,8.3000002
Cameroon,CMR,1983,10,6.9000001,8.3000002
Cameroon,CMR,1984,10,6.9000001,8.3000002
Cameroon,CMR,1985,10,7,8.3000002
Cameroon,CMR,1986,10,7,8.3000002
Cameroon,CMR,1987,10,7,8.3000002
Cameroon,CMR,1988,9.8999996,6.9000001,8.3000002
Cameroon,CMR,1989,10,6.9000001,8.3000002
Cameroon,CMR,1990,10,6.9000001,8.3000002
Cameroon,CMR,1991,9.8999996,6.9000001,8.3000002
Cameroon,CMR,1992,9.8999996,6.9000001,8.1999998
Cameroon,CMR,1993,9.8000002,6.8000002,8.1999998
Cameroon,CMR,1994,9.8000002,6.8000002,8.1999998
Cameroon,CMR,1995,9.8000002,6.8000002,8.1999998
Cameroon,CMR,1996,9.8000002,6.8000002,8.1000004
Cameroon,CMR,1997,9.6000004,6.5999999,8
Cameroon,CMR,1998,9.3999996,6.5999999,7.9000001
Cameroon,CMR,1999,9.3000002,6.5,7.8000002
Cameroon,CMR,2000,9.1999998,6.3000002,7.6999998
Cameroon,CMR,2001,9.1000004,6.3000002,7.6999998
Cameroon,CMR,2002,9,6.1999998,7.5999999
Cameroon,CMR,2003,8.8999996,6.0999999,7.5
Cameroon,CMR,2004,9,6.0999999,7.5
Cameroon,CMR,2005,8.8000002,5.9000001,7.4000001
Cameroon,CMR,2006,8.6999998,5.8000002,7.1999998
Cameroon,CMR,2007,8.5,5.8000002,7.1999998
Cameroon,CMR,2008,8.5,5.8000002,7.0999999
Cameroon,CMR,2009,8.5,5.6999998,7
Cameroon,CMR,2010,8.3999996,5.6999998,7
Cameroon,CMR,2011,8.5,5.6999998,7
Cameroon,CMR,2012,8.6000004,5.6999998,7
Canada,CAN,1980,40.299999,35.400002,37.900002
Canada,CAN,1981,38.400002,34.299999,36.299999
Canada,CAN,1982,37.299999,33.700001,35.5
Canada,CAN,1983,36.299999,33.299999,34.799999
Canada,CAN,1984,35.400002,32.799999,34.099998
Canada,CAN,1985,34.599998,32.200001,33.400002
Canada,CAN,1986,34,31.6,32.799999
Canada,CAN,1987,33.200001,30.799999,32
Canada,CAN,1988,32.299999,29.9,31.1
Canada,CAN,1989,31.5,29,30.200001
Canada,CAN,1990,30.6,28.200001,29.4
Canada,CAN,1991,30,27.6,28.799999
Canada,CAN,1992,29.5,27,28.200001
Canada,CAN,1993,28.799999,26.4,27.6
Canada,CAN,1994,28,25.799999,26.9
Canada,CAN,1995,27.200001,25.1,26.200001
Canada,CAN,1996,26.5,24.5,25.5
Canada,CAN,1997,25.700001,23.700001,24.700001
Canada,CAN,1998,24.700001,22.799999,23.799999
Canada,CAN,1999,23.700001,21.9,22.799999
Canada,CAN,2000,22.5,20.799999,21.700001
Canada,CAN,2001,21.200001,19.6,20.4
Canada,CAN,2002,20,18.4,19.200001
Canada,CAN,2003,18.9,17.4,18.1
Canada,CAN,2004,17.9,16.4,17.200001
Canada,CAN,2005,17.1,15.7,16.4
Canada,CAN,2006,16.6,15.1,15.9
Canada,CAN,2007,16.200001,14.8,15.5
Canada,CAN,2008,16,14.5,15.2
Canada,CAN,2009,15.9,14.4,15.1
Canada,CAN,2010,15.7,14.1,14.9
Canada,CAN,2011,15.5,13.8,14.7
Canada,CAN,2012,15.5,13.6,14.5
Cape Verde,CPV,1980,7.3000002,5.0999999,6.0999999
Cape Verde,CPV,1981,7.1999998,5,6
Cape Verde,CPV,1982,7.3000002,5,6
Cape Verde,CPV,1983,7.1999998,5,6
Cape Verde,CPV,1984,7.3000002,5,6
Cape Verde,CPV,1985,7.3000002,5,6
Cape Verde,CPV,1986,7.1999998,5,6
Cape Verde,CPV,1987,7.1999998,5,6
Cape Verde,CPV,1988,7.3000002,5,6
Cape Verde,CPV,1989,7.3000002,5.0999999,6
Cape Verde,CPV,1990,7.3000002,5.0999999,6.0999999
Cape Verde,CPV,1991,7.3000002,5.0999999,6.0999999
Cape Verde,CPV,1992,7.3000002,5.0999999,6.0999999
Cape Verde,CPV,1993,7.3000002,5.0999999,6.1999998
Cape Verde,CPV,1994,7.4000001,5.0999999,6.1999998
Cape Verde,CPV,1995,7.5,5.0999999,6.1999998
Cape Verde,CPV,1996,7.5,5.0999999,6.1999998
Cape Verde,CPV,1997,7.5,5.1999998,6.1999998
Cape Verde,CPV,1998,7.5,5.0999999,6.1999998
Cape Verde,CPV,1999,7.5,5.0999999,6.1999998
Cape Verde,CPV,2000,7.5,5.0999999,6.1999998
Cape Verde,CPV,2001,7.4000001,5.0999999,6.1999998
Cape Verde,CPV,2002,7.4000001,5.0999999,6.3000002
Cape Verde,CPV,2003,7.5,5.1999998,6.3000002
Cape Verde,CPV,2004,7.5,5.1999998,6.3000002
Cape Verde,CPV,2005,7.5999999,5.1999998,6.3000002
Cape Verde,CPV,2006,7.5999999,5.1999998,6.3000002
Cape Verde,CPV,2007,7.6999998,5.1999998,6.4000001
Cape Verde,CPV,2008,7.6999998,5.3000002,6.4000001
Cape Verde,CPV,2009,7.8000002,5.4000001,6.4000001
Cape Verde,CPV,2010,7.8000002,5.4000001,6.5
Cape Verde,CPV,2011,7.8000002,5.5,6.5999999
Cape Verde,CPV,2012,7.9000001,5.5,6.5999999
Central African Republic,CAF,1980,10.1,6.8000002,8.3999996
Central African Republic,CAF,1981,10.2,6.8000002,8.3999996
Central African Republic,CAF,1982,10.2,6.9000001,8.3999996
Central African Republic,CAF,1983,10.3,6.8000002,8.3999996
Central African Republic,CAF,1984,10.3,6.8000002,8.3999996
Central African Republic,CAF,1985,10.5,6.8000002,8.5
Central African Republic,CAF,1986,10.5,6.8000002,8.5
Central African Republic,CAF,1987,10.5,6.8000002,8.3999996
Central African Republic,CAF,1988,10.5,6.8000002,8.3999996
Central African Republic,CAF,1989,10.4,6.8000002,8.3999996
Central African Republic,CAF,1990,10.3,6.8000002,8.3999996
Central African Republic,CAF,1991,10.2,6.8000002,8.3999996
Central African Republic,CAF,1992,10.3,6.8000002,8.3999996
