Entity,Code,Year,70+ years old (deaths),5-14 years old (deaths),15-49 years old (deaths),50-69 years old (deaths),Under-5s (deaths)
Nicaragua,NIC,1990,69.2736369675,9.63916827668,20.4771626727,46.5484067076,155.964452003
Nicaragua,NIC,1995,94.1957867384,6.92573078616,23.5569039032,59.3347235383,113.516601358
Nicaragua,NIC,2000,108.993483656,4.77685509646,23.7767993319,61.4245955186,85.6386246988
Nicaragua,NIC,2005,141.983255878,3.68515755556,25.7226671661,69.6156715504,67.690565558
Nicaragua,NIC,2006,148.499677745,3.48405517116,25.6678397546,71.4405526618,66.2304383208
Nicaragua,NIC,2010,175.726397678,2.63284743981,27.3198720019,81.3943923873,50.6869916838
Nicaragua,NIC,2016,198.709913603,1.8820384592,28.7031051317,95.964895295,25.864208588
Niger,NER,1990,63.3984254673,17.1136946662,40.5482696341,88.6393879896,839.550524144
Niger,NER,1995,81.1473485211,18.4391794941,45.1841653919,104.073745609,793.470795248
Niger,NER,2000,99.5283212929,19.8108118419,50.4268554069,121.743017233,734.211739819
Niger,NER,2005,122.243796783,22.9416444658,58.92470608,143.483294365,655.963474494
Niger,NER,2006,126.374010968,23.8628969156,60.8081140468,148.217206599,649.703353898
Niger,NER,2010,133.331458157,19.8758503658,59.8090773022,152.590655997,479.945986863
Niger,NER,2016,175.678108085,22.7014721152,67.6189893751,190.573181068,454.640400906
Nigeria,NGA,1990,561.973291396,175.95575654,355.521862904,712.553112503,2961.47785703
Nigeria,NGA,1995,651.255563548,192.662075264,420.709826112,808.704952952,3105.52404797
Nigeria,NGA,2000,849.027026263,245.433176198,541.507876024,1045.21802335,3677.51733624
Nigeria,NGA,2005,918.656611747,273.595805318,566.004271617,1116.86353208,3435.91646903
Nigeria,NGA,2006,896.908889337,286.809849151,548.107901234,1070.90452902,3387.29679701
Nigeria,NGA,2010,870.072087195,318.135139571,496.044349372,1014.54305306,3315.97663048
Nigeria,NGA,2016,947.60838696,284.743703035,440.993577114,984.438721759,2305.81187046
North Africa and Middle East,,1990,17163.9700152,1106.10881418,4699.46758757,14309.6842532,21996.5931617
North Africa and Middle East,,1995,20092.3922193,960.282520689,5158.20266993,15299.517338,14724.7933947
North Africa and Middle East,,2000,21325.8820571,744.772773715,5404.44978982,16194.8308151,9939.97232048
North Africa and Middle East,,2005,22832.3738343,642.40226349,5647.59261288,17506.7493847,7421.62829361
North Africa and Middle East,,2006,22926.9450773,615.746851799,5680.36212262,17670.4242912,6889.11431977
North Africa and Middle East,,2010,24606.7810324,510.381113681,5966.21904059,19255.270658,5251.39189739
North Africa and Middle East,,2016,26342.0930414,445.200746992,6127.63364926,21207.8583804,3710.39617519
North America,,1990,12582.417597,35.6984686341,1567.03854064,7306.10680905,282.578828759
North America,,1995,13002.5921835,30.842951066,1636.06736026,6504.62190661,190.869594001
North America,,2000,12647.0223295,24.8862091331,1567.83047414,5704.61354156,137.870994085
North America,,2005,10515.6016519,19.1577604282,1499.90134356,5407.62204517,112.505144011
North America,,2006,10177.4034244,17.877708819,1470.75014846,5407.12156786,109.284903881
North America,,2010,9390.14113033,14.4457925682,1294.6343129,5517.12730728,81.136020213
North America,,2016,10091.7784328,13.9420629978,1258.37468509,6412.59680694,71.6665372418
North Korea,PRK,1990,1080.40418207,23.0807728087,297.524698919,899.704337708,577.369405848
North Korea,PRK,1995,1387.94104307,25.4342421492,308.292427424,1145.24211481,748.608936784
North Korea,PRK,2000,1800.51364932,26.4686031571,387.87196847,1509.07485269,919.22217168
North Korea,PRK,2005,2261.52582938,24.7609452284,521.022554644,1712.64799297,792.079544075
North Korea,PRK,2006,2368.8645181,24.6481613122,531.535848473,1735.18827983,763.64014051
North Korea,PRK,2010,2856.23161218,22.6316492929,537.044609181,1805.43516932,666.117298721
North Korea,PRK,2016,3266.5187684,16.2734070278,528.061417442,1686.37285069,442.899598677
Northern Ireland,,1990,154.534921668,0.475551660585,8.16813309749,56.7165509281,2.30511565265
Northern Ireland,,1995,137.700076977,0.447698242813,7.3886499378,48.6901201091,1.71341280162
Northern Ireland,,2000,107.776542085,0.259472354831,6.4688407343,36.3521813132,1.08422102896
Northern Ireland,,2005,78.228215385,0.199697601011,5.54061862028,26.6007281781,0.751886109381
Northern Ireland,,2006,76.6587223864,0.195609342173,5.56102812382,25.6783405074,0.70953197419
Northern Ireland,,2010,72.5864842391,0.130671033963,4.96896315526,22.7103212179,0.690398944405
Northern Ireland,,2016,86.1338422506,0.109650508678,4.48175079955,24.3513733828,0.49165677654
Northern Mariana Islands,MNP,1990,0.902070173515,0.00681617691661,0.74271710714,0.919497785064,0.142703693772
Northern Mariana Islands,MNP,1995,1.00566176934,0.00830291913139,0.991453414273,1.07119541076,0.169146103769
Northern Mariana Islands,MNP,2000,1.14312906906,0.00789377292992,1.0781935651,1.24074467892,0.137294125508
Northern Mariana Islands,MNP,2005,1.34685801942,0.00704688293336,1.2409326408,1.51397151675,0.096617059396
Northern Mariana Islands,MNP,2006,1.36959070382,0.00664641874979,1.27984104887,1.56472868684,0.0824265938899
Northern Mariana Islands,MNP,2010,1.53593586321,0.00614823639615,1.58353717834,1.93781607027,0.0518051774616
Northern Mariana Islands,MNP,2016,1.82316573128,0.00793301593851,2.15808852127,2.58060403435,0.0640075362605
Norway,NOR,1990,432.045698956,0.313402155815,13.4734006495,108.774234292,3.24124850087
Norway,NOR,1995,400.891475933,0.221334971914,13.1894364767,84.9723831539,1.5694383867
Norway,NOR,2000,312.454767628,0.166647669437,11.2716416068,64.6744381871,1.2233636179
Norway,NOR,2005,241.946010762,0.131242364675,10.2560508056,57.1554317601,0.882557300418
Norway,NOR,2006,235.933241904,0.119739269519,10.1002655533,57.6458382443,0.867170995654
Norway,NOR,2010,211.829652962,0.09665757439,9.83411602339,59.5159251868,0.69913124268
Norway,NOR,2016,203.935770649,0.0706913704958,8.87902716109,59.2758307324,0.503666752142
Oceania,,1990,301.691620617,22.8647136681,176.257140156,391.277970327,644.779661673
Oceania,,1995,351.069980316,21.4938293968,203.309619802,451.432345236,609.038165468
Oceania,,2000,429.267512793,21.4499444604,238.119582641,539.073896475,460.609149885
Oceania,,2005,531.17853343,24.9393480429,278.120737782,649.965868655,480.691726827
Oceania,,2006,553.887323878,26.74280891,284.450123659,672.002317677,507.606857943
Oceania,,2010,638.096948256,29.2257678128,312.924964364,767.144057384,577.698152548
Oceania,,2016,762.914877313,28.3887875319,356.223318458,904.240372186,486.285414209
Oman,OMN,1990,54.0037677565,2.46653334492,20.1827416411,51.7442758195,64.2900418844
Oman,OMN,1995,58.7830747024,1.78736013051,18.8496794248,55.0996859904,28.3178360388
Oman,OMN,2000,70.9771442073,1.30855358424,17.272523421,65.0761056903,14.6912553034
Oman,OMN,2005,80.1467987657,0.965506162914,20.9384675019,74.8733394141,5.94846170295
Oman,OMN,2006,82.185271756,0.874224019944,20.9014747896,77.819622146,5.29760494675
Oman,OMN,2010,98.8474948854,0.668251327229,21.3983544264,86.1794037864,5.37823679068
Oman,OMN,2016,115.280995619,0.525120938792,31.7137818072,104.559289704,3.75622615479
Pakistan,PAK,1990,5410.08978835,310.818066508,1551.42453814,3771.28179891,9903.07300467
Pakistan,PAK,1995,7631.03253644,327.111168658,2060.1827213,5243.95978279,8317.26869889
Pakistan,PAK,2000,9491.27055841,358.479791127,2375.20481571,6205.67337601,7295.66876685
Pakistan,PAK,2005,10917.516938,337.958403075,2771.16750665,6948.26956885,6095.43907978
Pakistan,PAK,2006,11144.5473538,340.06253928,2832.02205853,7038.97808278,6100.90752844
Pakistan,PAK,2010,12028.945733,320.398827553,2986.49767669,7444.77926983,5734.21218209
Pakistan,PAK,2016,14214.003368,266.234914765,3384.43255987,8448.6740202,3772.08193359
Palestine,PSE,1990,55.7433395438,6.05955424683,24.4256917773,57.8425039538,57.8074344197
Palestine,PSE,1995,77.6272016261,6.56884996049,25.4147070552,76.9542831439,42.5120755647
Palestine,PSE,2000,105.733055147,8.10424507107,25.2509844774,99.5977302776,34.2412478911
Palestine,PSE,2005,110.12049998,7.65289941669,28.1094418738,96.8106354245,25.7394830516
Palestine,PSE,2006,113.274282562,7.27056839937,28.2867114164,97.6020134182,24.2806446016
Palestine,PSE,2010,141.413406955,5.61803547013,30.0295854195,110.483345839,20.1929468313
Palestine,PSE,2016,200.098916117,4.57961207707,40.5118369071,153.417021981,13.8614406244
Panama,PAN,1990,71.2843240046,1.041753568,12.866607303,34.8593891317,14.074929078
Panama,PAN,1995,79.1742259603,0.902744891076,13.4256786775,35.9791233874,14.4739696952
Panama,PAN,2000,78.3693446459,0.849041175897,11.016645843,35.5227977401,13.6020002126
Panama,PAN,2005,73.0270652528,0.818889748606,10.9492657667,32.9691516381,12.5823375098
Panama,PAN,2006,72.3322649614,0.819588027894,11.1061176674,32.7919703618,12.7244214265
Panama,PAN,2010,77.5585464308,0.890940041766,12.5665404698,35.6016881276,13.8683544423
Panama,PAN,2016,83.7640654094,0.702248529405,11.577803531,35.9937937093,9.58975164851
Papua New Guinea,PNG,1990,203.523238151,20.36433939,128.810560586,282.994494105,612.543785994
Papua New Guinea,PNG,1995,236.868888076,18.9568983933,147.292960548,322.299327097,580.337203695
Papua New Guinea,PNG,2000,294.583358406,18.5817563012,174.235853981,383.802913063,429.69915834
Papua New Guinea,PNG,2005,368.466476956,22.3661964674,206.131211616,466.56588376,452.597798933
Papua New Guinea,PNG,2006,385.251048794,24.0999860605,211.503006784,481.397330612,479.764764419
Papua New Guinea,PNG,2010,442.491603814,26.335653905,236.876267975,546.297321077,546.643173817
Papua New Guinea,PNG,2016,527.257271513,25.7290653327,275.513886697,652.79984085,463.216579972
Paraguay,PRY,1990,146.636284053,9.38644994065,32.6745083306,81.1961601406,97.2116585271
Paraguay,PRY,1995,172.851125803,8.28896675206,35.9622287249,93.4924533123,71.000785005
Paraguay,PRY,2000,205.726879421,7.56785990389,39.525576479,106.781078289,61.127566909
Paraguay,PRY,2005,248.274674997,6.23342567984,44.7837760971,135.453322862,41.0552094586
Paraguay,PRY,2006,256.193806318,5.91797925632,45.8394941767,140.639342706,37.3866245906
Paraguay,PRY,2010,302.171546695,4.95648451193,50.7588203604,164.543279947,28.5036198427
Paraguay,PRY,2016,376.940326459,3.75235238713,52.8376025347,201.217529748,19.6103025969
Peru,PER,1990,486.477219519,45.7217765465,145.988619708,286.874015328,1084.2667404
Peru,PER,1995,575.838147684,33.8922181919,157.98263868,332.18521834,647.200364236
Peru,PER,2000,586.711219742,29.7142953123,133.214601057,296.834043294,367.28819434
Peru,PER,2005,612.899942648,24.4536514359,125.557902253,275.224510682,217.841033549
Peru,PER,2006,605.563781992,23.2931218579,122.424630572,266.928817252,195.0266946
Peru,PER,2010,625.421552372,18.7859767067,126.277587873,283.09357437,143.397429962
Peru,PER,2016,718.938583338,13.5395539222,101.699030801,286.339436367,107.868542382
Philippines,PHL,1990,2155.2662623,762.587364697,911.676903552,1091.31652913,5246.9687088
Philippines,PHL,1995,2681.57060194,515.291871811,929.039333623,1393.70577927,3898.23846355
Philippines,PHL,2000,3183.83669874,347.181981586,1087.51373968,1860.26987372,2824.90705112
Philippines,PHL,2005,4109.17191291,323.93438399,1472.44871099,2771.45081865,2373.32655508
Philippines,PHL,2006,4169.56378029,317.133323099,1501.81811082,2872.86020327,2283.79504171
Philippines,PHL,2010,4759.80036722,265.041958602,1633.41679584,3388.99013369,1889.27242573
Philippines,PHL,2016,5706.88950897,225.261238142,1684.544447,4093.58429841,1382.96564023
Poland,POL,1990,6689.39790406,16.1099368999,319.560553565,1987.02400227,169.73486704
Poland,POL,1995,5958.92957242,12.192407792,301.791394321,1622.69049211,86.8204150147
Poland,POL,2000,5019.78433817,7.89762526112,212.098088325,1168.26752464,34.2729637353
Poland,POL,2005,4956.87533584,6.31978359995,172.427252331,1006.38220547,23.5979236677
Poland,POL,2006,5009.67430602,6.16264209661,170.937447462,1013.99653043,22.5042552716
Poland,POL,2010,5117.39045566,4.95739407581,143.202113442,1004.83245082,19.1538374673
Poland,POL,2016,5012.2216162,3.66412570863,119.008437698,1040.31903094,11.7460563257
Portugal,PRT,1990,1214.44169801,4.74704241485,71.3087789506,451.848292792,27.0533630901
Portugal,PRT,1995,1170.22893972,2.958147851,67.9229511417,387.991160752,12.45643733
Portugal,PRT,2000,1099.25175204,1.93538906716,58.7388303617,306.151106103,8.19991569956
Portugal,PRT,2005,1019.68006271,1.43174863689,41.7123587098,235.52771052,4.89804398942
Portugal,PRT,2006,985.928775696,1.293538933,39.1026343566,219.562757645,4.6403292758
Portugal,PRT,2010,900.696318471,0.896818947233,29.8979767293,181.595207337,3.07637649715
Portugal,PRT,2016,903.079097349,0.698224843033,25.6933947553,166.861454449,1.84817343737
Puerto Rico,PRI,1990,129.693553331,0.344656287014,18.32907316,68.5158874319,3.70374546087
Puerto Rico,PRI,1995,142.305759581,0.298520027678,17.7592602863,72.7997461362,3.01513220997
Puerto Rico,PRI,2000,132.514917687,0.219058863168,15.7057087548,71.0563045917,2.106435191
Puerto Rico,PRI,2005,125.076925246,0.134772031866,14.0859107949,67.7338800828,1.51720619232
Puerto Rico,PRI,2006,122.244081887,0.124819280262,14.2210387257,66.8730467094,1.48195556669
Puerto Rico,PRI,2010,115.400015182,0.106073744308,12.6452789417,62.1000144253,1.14754242435
Puerto Rico,PRI,2016,128.994883642,0.0630655508963,11.8434910963,63.6041859285,0.719886034149
Qatar,QAT,1990,5.70465422412,0.12781260887,3.84679300497,6.45196641534,0.706510944638
Qatar,QAT,1995,6.6944980589,0.113749700011,4.69829089483,7.63286943934,0.553340490643
Qatar,QAT,2000,8.63264302497,0.128930730679,5.41970001993,11.4227317537,0.503372118573
Qatar,QAT,2005,9.02477654696,0.135976295112,6.18626680179,14.9387668374,0.506866942375
Qatar,QAT,2006,9.11358128715,0.129466021397,6.31652197096,15.092352879,0.501324556231
Qatar,QAT,2010,11.4033518118,0.132122892929,8.18663031328,14.9978231574,0.588034204965
Qatar,QAT,2016,16.4994946715,0.16977592417,9.77583708856,19.8728210653,0.632954765267
Romania,ROU,1990,3108.53224548,55.442440688,214.722568838,1393.74048745,863.650466941
Romania,ROU,1995,3607.59094024,47.366931196,305.152563746,1771.88114453,487.040692339
Romania,ROU,2000,3582.69531941,34.4166915195,254.898218622,1550.68633258,382.600255575
Romania,ROU,2005,3525.31084282,19.1037183598,189.87239056,1290.58886523,244.348695019
Romania,ROU,2006,3426.17567226,16.5749926586,171.771007111,1195.10351404,217.80057679
Romania,ROU,2010,3406.63292465,12.4749449413,135.191119269,1013.80755417,145.160396671
Romania,ROU,2016,3182.53136263,8.61851839111,121.184586014,933.976081052,83.8837614169
Russia,RUS,1990,20947.4220799,76.6363474174,975.947060773,10984.5292807,1112.94097072
Russia,RUS,1995,25354.3850784,71.2894446818,2282.39350363,16240.0197655,688.885940169
Russia,RUS,2000,25742.9334126,54.076888817,2192.25910259,13956.2619568,620.721302175
Russia,RUS,2005,25062.1188482,40.2688903096,2263.10619495,13277.8204397,476.76145583
Russia,RUS,2006,24118.744168,36.6512058047,1958.00603719,11812.6452724,451.615037718
Russia,RUS,2010,23808.5576426,31.6971211421,1381.85380434,8561.3791999,336.48311913
Russia,RUS,2016,20993.7187611,29.027680029,1082.18365104,8757.46926994,279.195987005
Rwanda,RWA,1990,61.1805362733,17.3108557823,54.8349031861,121.827808085,451.599028813
Rwanda,RWA,1995,51.2342737834,14.3505199569,55.7470568612,103.18031081,469.966025568
Rwanda,RWA,2000,94.833711117,16.8842431953,54.9197721318,106.759962944,502.822989625
Rwanda,RWA,2005,81.1172161386,20.0755194948,45.7620240271,79.178468942,456.727194251
Rwanda,RWA,2006,82.3221052758,20.2632575141,46.0978526445,80.1003785653,422.88518546
Rwanda,RWA,2010,87.5318485906,16.8492514103,45.5539360576,94.5655373142,285.757878451
Rwanda,RWA,2016,95.0887295042,14.6220531689,46.8786588106,113.916927711,185.014958592
Saint Lucia,LCA,1990,6.39119992393,0.0614120583495,1.07525831148,4.01091329288,0.599816052295
Saint Lucia,LCA,1995,7.25754393072,0.064932616892,1.14647896807,3.99054976785,0.457640075613
Saint Lucia,LCA,2000,7.37491495919,0.078658774185,1.10603911107,3.75123721927,0.381143412691
Saint Lucia,LCA,2005,7.29337652311,0.0492981415021,1.15799963902,3.74681356107,0.377282034395
Saint Lucia,LCA,2006,7.27114693888,0.0452658830645,1.16576451558,3.71893761507,0.362433765876
Saint Lucia,LCA,2010,6.86633849517,0.0400306017447,1.21903786995,3.63919230842,0.277683759248
Saint Lucia,LCA,2016,6.81547273833,0.0322124518961,1.06543552082,3.99672225955,0.179338133434
Saint Vincent and the Grenadines,VCT,1990,6.30450506881,0.0786475231975,0.884670956237,3.3026309713,0.670237097391
Saint Vincent and the Grenadines,VCT,1995,7.35628227777,0.0653578145913,1.02992218083,3.47358439554,0.487392022215
Saint Vincent and the Grenadines,VCT,2000,6.92161210942,0.0452457198767,0.900967645124,3.10221585511,0.317826543173
Saint Vincent and the Grenadines,VCT,2005,6.4012199647,0.0367274878551,0.913520721117,2.9277372902,0.251572505667
Saint Vincent and the Grenadines,VCT,2006,6.27858373781,0.0353186138588,0.89691494756,2.88935365764,0.235582449822
Saint Vincent and the Grenadines,VCT,2010,5.87708918014,0.0291230128925,0.884694556045,2.90010076762,0.203753507524
Saint Vincent and the Grenadines,VCT,2016,6.01326836388,0.0239527233922,0.84392936977,3.70599653802,0.170825661202
Samoa,WSM,1990,10.9530546137,0.346153900495,2.82721803004,8.60921442843,3.43781152929
Samoa,WSM,1995,12.3093217529,0.310587670153,2.86317917277,8.73903767082,2.54521261174
Samoa,WSM,2000,14.6075637646,0.282138455757,3.1084447391,8.66211081964,2.19108871686
Samoa,WSM,2005,17.2075452523,0.250238837861,3.37149790584,9.20711967436,1.91788337096
Samoa,WSM,2006,17.5509574012,0.244879390147,3.38024617214,9.20637043825,1.87045713173
Samoa,WSM,2010,19.1667649683,0.221760838006,3.56200879914,9.86068299874,1.63370013166
Samoa,WSM,2016,21.0708164517,0.189300156353,3.43498378733,11.1026595743,1.0964935646
Sao Tome and Principe,STP,1990,1.44767296636,0.155174831844,0.341986984792,0.956562417684,2.25283194842
Sao Tome and Principe,STP,1995,1.51231260395,0.119942671363,0.313188525204,0.890966532426,1.55464911006
Sao Tome and Principe,STP,2000,1.78111090714,0.114263382285,0.347578251389,0.916348504284,1.2411328717
Sao Tome and Principe,STP,2005,1.67019291404,0.0883698591954,0.384987368438,0.742762417291,1.02325318139
Sao Tome and Principe,STP,2006,1.62082980897,0.0833642439071,0.387591436004,0.700773985112,0.952460308443
Sao Tome and Principe,STP,2010,1.47189724353,0.074384514077,0.36698214317,0.608330063492,0.701217226089
Sao Tome and Principe,STP,2016,1.17777854978,0.0501218456097,0.348840158051,0.647729067819,0.371869543176
Saudi Arabia,SAU,1990,495.369969668,25.5062728347,123.93936525,385.66987578,161.777894101
Saudi Arabia,SAU,1995,627.99812547,21.7827351154,119.66182673,413.406743175,82.4804747327
Saudi Arabia,SAU,2000,848.029816849,18.4828184532,124.339195527,479.102045249,41.20096521
Saudi Arabia,SAU,2005,867.552385809,13.3312520215,132.700058117,506.136997105,20.5282370205
Saudi Arabia,SAU,2006,862.661411273,12.2880241052,132.454910486,505.307226697,17.8869763247
Saudi Arabia,SAU,2010,837.660381921,8.50727024322,126.646966039,494.852704974,9.98814417383
Saudi Arabia,SAU,2016,719.030954361,4.80524817222,124.775540683,539.707323247,2.95637383667
Scotland,,1990,526.420620535,0.822544865058,32.999059039,231.252539006,3.21949802084
Scotland,,1995,444.199360921,0.691128271299,30.7440207882,192.383885218,2.16925955081
Scotland,,2000,337.765460387,0.444071576101,24.1794175069,139.442639264,1.54724116892
Scotland,,2005,259.309742848,0.274574502424,20.4806406434,102.544636391,1.09180459476
Scotland,,2006,253.17147138,0.243906340994,20.0629640858,98.8674814818,0.988745069071
Scotland,,2010,243.907814909,0.176403858183,17.6618075525,89.4489373675,0.806614267257
Scotland,,2016,267.313201401,0.158309004272,15.4430425833,94.7206205574,0.718480692231
Senegal,SEN,1990,271.056450192,35.1195302416,91.1777660797,264.897178271,621.054189935
Senegal,SEN,1995,274.836171159,23.3980136219,81.4805012809,244.273992414,400.702599855
Senegal,SEN,2000,308.296124016,18.114826795,88.8379636413,270.662407361,310.911203368
Senegal,SEN,2005,323.288893061,17.2779017531,91.5429018673,275.128145532,277.723822955
Senegal,SEN,2006,325.858590012,17.0640903224,92.5370082863,277.651308211,269.814562686
Senegal,SEN,2010,341.878588831,14.9376681344,97.5820163553,292.983711446,211.925846449
Senegal,SEN,2016,357.670173464,13.5760789151,112.2352477,290.159847156,163.448899648
Serbia,SRB,1990,993.060437618,3.22989088363,48.9016915165,485.104523435,43.169971353
Serbia,SRB,1995,1330.97752411,2.93073968477,58.2507324658,633.659092812,37.8767906364
Serbia,SRB,2000,1725.99334704,2.43828586749,53.9893010624,650.389674069,20.7762237794
Serbia,SRB,2005,1956.52428384,1.80346425805,45.4849814523,564.250022242,16.6544539706
Serbia,SRB,2006,1964.69853291,1.70809039764,44.2520544127,543.142730909,14.877229927
Serbia,SRB,2010,1960.03396581,1.51187824646,39.7850808281,471.814909209,11.9699024917
Serbia,SRB,2016,1746.11614439,1.27901282779,37.9163343219,429.668204721,7.56160326016
Seychelles,SYC,1990,5.8769709405,0.172793270149,0.759869526126,2.30233973541,0.645310824572
Seychelles,SYC,1995,5.95750346629,0.121658222852,0.817923310537,2.41448494651,0.493836691727
Seychelles,SYC,2000,6.6862721631,0.103587406806,1.06788202731,2.31255998236,0.379203324243
Seychelles,SYC,2005,7.15431254952,0.0821771329329,1.17834259725,2.30628529196,0.434964742951
Seychelles,SYC,2006,7.08011462048,0.0764844773548,1.12641262268,2.34498322344,0.44351257624
Seychelles,SYC,2010,7.08590123913,0.0629768305921,1.02371269214,2.63778650828,0.453713950634
Seychelles,SYC,2016,7.1466877826,0.0629131070192,0.978280245251,3.27743718586,0.323905258165
Sierra Leone,SLE,1990,105.967083603,23.6246607183,45.3739125575,122.119422452,654.56717062
Sierra Leone,SLE,1995,94.1406038493,20.4276130132,45.3126070209,117.941686743,529.309835843
Sierra Leone,SLE,2000,86.6256903077,16.5059427379,47.1080180897,123.100184458,398.278484869
Sierra Leone,SLE,2005,101.935378336,13.9701716623,52.31169395,139.097833378,313.092625765
Sierra Leone,SLE,2006,106.779125251,13.8360835817,52.4642038297,140.224465084,303.359174063
Sierra Leone,SLE,2010,128.415532811,13.5522165346,55.8060143617,154.823673748,270.140043287
Sierra Leone,SLE,2016,145.184416524,13.6547422725,61.2206913933,155.597567935,239.9721641
Singapore,SGP,1990,185.178287409,3.15231420972,36.0130000351,140.780841556,11.0715955935
Singapore,SGP,1995,194.565647239,2.69389678589,33.3640752779,135.766510313,7.73764213334
Singapore,SGP,2000,177.901937294,2.11988677127,31.1717911512,119.762277018,5.22389432522
Singapore,SGP,2005,192.44901269,1.64828122273,29.3810764308,115.688102646,3.64139004562
Singapore,SGP,2006,201.87570514,1.64028279707,29.7085600899,118.097713509,3.51118937474
Singapore,SGP,2010,204.252668428,1.37210389841,25.9141625537,119.995861214,2.99038670557
Singapore,SGP,2016,238.597601324,0.785568570303,21.4541568535,119.951691604,2.45125975889
Slovakia,SVK,1990,1081.92508733,5.51515291016,48.5949004614,411.487761424,37.7730590033
Slovakia,SVK,1995,986.119682769,4.27309484734,46.0255527991,342.83451093,23.5458137391
Slovakia,SVK,2000,974.945514339,2.72957013519,46.5276042726,304.043831167,12.7549381786
Slovakia,SVK,2005,962.004206962,1.76801750192,43.1206417309,280.598576751,9.39855293707
Slovakia,SVK,2006,953.415119998,1.75869605681,41.9729466294,280.056569425,8.62348674343
Slovakia,SVK,2010,930.093813813,1.41733738714,34.7513734376,271.798138979,7.69400938857
Slovakia,SVK,2016,911.609605239,1.17353941854,28.3132816566,264.792831411,6.11156984286
Slovenia,SVN,1990,291.885740944,0.342924042093,11.0446821881,89.4784036272,3.07415067659
Slovenia,SVN,1995,275.92051713,0.261590041737,12.3956441006,90.703320363,1.61034445344
Slovenia,SVN,2000,247.268591121,0.155410932664,12.2009635597,76.601666137,0.950211757266
Slovenia,SVN,2005,219.991307201,0.0888154862652,8.99842748785,59.8402356003,0.709191356741
Slovenia,SVN,2006,213.059506886,0.0834065676863,8.23251005228,56.9695935329,0.634712053188
Slovenia,SVN,2010,213.715202215,0.0588218556384,5.77758274309,46.9766517174,0.47588478411
Slovenia,SVN,2016,233.943112957,0.0464272406027,4.39017119446,42.5750392027,0.255376891127
Solomon Islands,SLB,1990,15.9120440575,0.488503726971,9.14536474811,18.4981223236,7.69205986076
Solomon Islands,SLB,1995,17.0803006536,0.492134697052,9.62729862915,21.0464540763,7.06206778924
Solomon Islands,SLB,2000,19.9393875959,0.601219796049,11.617698046,25.736292332,8.23315724932
Solomon Islands,SLB,2005,27.5585077399,0.62775805579,16.1275017157,32.0549143657,8.10412586349
Solomon Islands,SLB,2006,29.3904122129,0.694321470508,17.3387051072,33.9177077635,8.22019583566
Solomon Islands,SLB,2010,35.2792206177,0.930649759142,20.9558402218,39.2439091243,11.9678798948
Solomon Islands,SLB,2016,41.0224021178,0.916459511947,24.002878454,44.4421830685,9.00414015501
Somalia,SOM,1990,188.336977851,25.1062041845,93.2488173392,216.754711356,600.776148655
Somalia,SOM,1995,197.56719069,26.253721649,99.7999692775,222.691702737,588.426085239
Somalia,SOM,2000,203.912228607,26.0874354952,101.435844298,229.499573294,498.452007809
Somalia,SOM,2005,206.727920757,24.5533830657,99.7237608556,233.110476158,396.974824796
Somalia,SOM,2006,210.886083506,24.753634185,100.352267042,234.599004172,384.08627225
Somalia,SOM,2010,235.154992874,30.428996359,111.988983113,255.640212913,409.294732845
Somalia,SOM,2016,253.049847428,28.4972546797,121.090258934,272.88373516,343.087722287
South Africa,ZAF,1990,1723.37680576,141.378930407,826.201296398,1113.98237358,2131.55386341
South Africa,ZAF,1995,1927.16115499,114.127839732,658.440071857,1196.6866974,1561.98491183
South Africa,ZAF,2000,2761.38104868,128.71747447,953.562749306,1733.24375617,1631.02251446
South Africa,ZAF,2005,3015.53921885,163.046490135,1114.63136771,1834.65787416,1532.88122257
South Africa,ZAF,2006,3114.82153916,169.644679607,1075.11174118,1914.55539792,1496.31421308
South Africa,ZAF,2010,3165.46917196,183.109095208,737.109214512,2041.93220016,1025.17957605
South Africa,ZAF,2016,2812.15379041,164.713795468,759.161253716,1921.43426198,586.988590554
South Asia,,1990,61043.8776993,2767.56315254,16855.2917408,54233.9361278,91837.3435029
South Asia,,1995,69364.9747287,2673.28228685,18340.2607416,58273.0973117,74425.4122425
South Asia,,2000,77106.5478755,2375.98571528,18852.8228752,59147.657409,59277.8489186
South Asia,,2005,79138.2924058,1870.84867955,18509.9397797,56315.984382,44732.4835052
South Asia,,2006,83068.5111765,1828.16654204,19162.4569991,58048.9258755,43194.1712143
South Asia,,2010,102628.331275,1695.74657896,22141.4885719,68847.4278962,37428.8012011
South Asia,,2016,124336.482206,1279.06858631,24297.9785685,82278.1851346,20898.5415487
South Korea,KOR,1990,2724.59383757,38.3194130266,674.762566353,1794.18731973,152.880069577
South Korea,KOR,1995,2767.95405052,14.1443556453,448.75210469,1537.45585044,74.2105282232
South Korea,KOR,2000,2581.08931042,7.67589646959,335.379582083,1264.26355129,40.9282038854
South Korea,KOR,2005,2177.24653844,4.0900666654,250.560596547,939.936429365,19.7999985619
South Korea,KOR,2006,2157.52646113,3.6834617063,237.820290389,891.320226118,17.2135490303
South Korea,KOR,2010,2259.07395031,2.60964447861,202.701762674,774.274930755,12.5473353375
South Korea,KOR,2016,2715.97940738,1.60610228483,165.178107044,802.711696526,7.91613119052
South Sudan,SSD,1990,53.9959025801,7.1939060272,27.0583113697,67.074555639,307.07881605
